16,16
16,16
16,16
16,16
16,16
16,16
16,16
16,16
16,17
16,17
16,17
16,17
16,17
16,17
16,17
16,17
16,18
16,18
16,18
16,18
16,18
16,18
16,18
16,18
16,19
16,19
16,19
16,19
16,19
16,19
16,19
16,19
16,20
16,20
16,20
16,20
16,20
16,20
16,20
16,20
16,21
16,21
16,21
16,21
16,21
16,21
16,21
16,21
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,23
16,23
16,23
16,23
16,23
16,23
16,23
16,23
16,24
16,24
16,24
16,24
16,24
16,24
16,24
16,24
16,25
16,25
16,25
16,25
16,25
16,25
16,25
16,25
16,26
16,26
16,26
16,26
16,26
16,26
16,26
16,26
16,27
16,27
16,27
16,27
16,27
16,27
16,27
16,27
16,28
16,28
16,28
16,28
16,28
16,28
16,28
16,28
16,29
16,29
16,29
16,29
16,29
16,29
16,29
16,29
16,30
16,30
16,30
16,30
16,30
16,30
16,30
16,30
16,31
16,31
16,31
16,31
16,31
16,31
16,31
16,31
16,32
16,32
16,32
16,32
16,32
16,32
16,32
16,32
16,33
16,33
16,33
16,33
16,33
16,33
16,33
16,33
16,34
16,34
16,34
16,34
16,34
16,34
16,34
16,34
16,35
16,35
16,35
16,35
16,35
16,35
16,35
16,35
16,36
16,36
16,36
16,36
16,36
16,36
16,36
16,36
16,37
16,37
16,37
16,37
16,37
16,37
16,37
16,37
16,38
16,38
16,38
16,38
16,38
16,38
16,38
16,38
16,39
16,39
16,39
16,39
16,39
16,39
16,39
16,39
16,40
16,40
16,40
16,40
16,40
16,40
16,40
16,40
16,41
16,41
16,41
16,41
16,41
16,41
16,41
16,41
16,42
16,42
16,42
16,42
16,42
16,42
16,42
16,42
16,43
16,43
16,43
16,43
16,43
16,43
16,43
16,43
16,44
16,44
16,44
16,44
16,44
16,44
16,44
16,44
16,45
16,45
16,45
16,45
16,45
16,45
16,45
16,45
16,46
16,46
16,46
16,46
16,46
16,46
16,46
16,46
16,47
16,47
16,47
16,47
16,47
16,47
16,47
16,47
16,48
16,48
16,48
16,48
16,48
16,48
16,48
16,48
16,49
16,49
16,49
16,49
16,49
16,49
16,49
16,49
16,50
16,50
16,50
16,50
16,50
16,50
16,50
16,50
16,51
16,51
16,51
16,51
16,51
16,51
16,51
16,51
16,52
16,52
16,52
16,52
16,52
16,52
16,52
16,52
16,53
16,53
16,53
16,53
16,53
16,53
16,53
16,53
16,54
16,54
16,54
16,54
16,54
16,54
16,54
16,54
16,55
16,55
16,55
16,55
16,55
16,55
16,55
16,55
16,56
16,56
16,56
16,56
16,56
16,56
16,56
16,56
16,57
16,57
16,57
16,57
16,57
16,57
16,57
16,57
16,58
16,58
16,58
16,58
16,58
16,58
16,58
16,58
16,59
16,59
16,59
16,59
16,59
16,59
16,59
16,59
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,61
16,61
16,61
16,61
16,61
16,61
16,61
16,61
16,62
16,62
16,62
16,62
16,62
16,62
16,62
16,62
16,63
16,63
16,63
16,63
16,63
16,63
16,63
16,63
16,64
16,64
16,64
16,64
16,64
16,64
16,64
16,64
16,65
16,65
16,65
16,65
16,65
16,65
16,65
16,65
16,66
16,66
16,66
16,66
16,66
16,66
16,66
16,66
16,67
16,67
16,67
16,67
16,67
16,67
16,67
16,67
16,68
16,68
16,68
16,68
16,68
16,68
16,68
16,68
16,69
16,69
16,69
16,69
16,69
16,69
16,69
16,69
16,70
16,70
16,70
16,70
16,70
16,70
16,70
16,70
16,71
16,71
16,71
16,71
16,71
16,71
16,71
16,71
16,72
16,72
16,72
16,72
16,72
16,72
16,72
16,72
16,73
16,73
16,73
16,73
16,73
16,73
16,73
16,73
16,74
16,74
16,74
16,74
16,74
16,74
16,74
16,74
16,75
16,75
16,75
16,75
16,75
16,75
16,75
16,75
16,76
16,76
16,76
16,76
16,76
16,76
16,76
16,76
16,77
16,77
16,77
16,77
16,77
16,77
16,77
16,77
16,78
16,78
16,78
16,78
16,78
16,78
16,78
16,78
16,79
16,79
16,79
16,79
16,79
16,79
16,79
16,79
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,81
16,81
16,81
16,81
16,81
16,81
16,81
16,81
16,82
16,82
16,82
16,82
16,82
16,82
16,82
16,82
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,83
16,84
16,84
16,84
16,84
16,84
16,84
16,84
16,84
16,85
16,85
16,85
16,85
16,85
16,85
16,85
16,85
16,86
16,86
16,86
16,86
16,86
16,86
16,86
16,86
16,87
16,87
16,87
16,87
16,87
16,87
16,87
16,87
16,88
16,88
16,88
16,88
16,88
16,88
16,88
16,88
16,89
16,89
16,89
16,89
